Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
k2695-100-ford-bronco-sport-2021-2023-k13-38,Custom Design K13 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2695-100</strong></p><ul><li>Black wrap</li><li>Red center</li><li>perf combo</li><li>Red wings</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K2695-100,K2695-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Rhb0lJb2ZCCFpZb6gpn0,1,,FALSE,Custom Design K13 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Black wrap
 Red center
 perf combo
 Red wings
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2690-121-ford-bronco-sport-2021-2023-k14-39,Custom Design K14 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2690-121</strong></p><ul><li>Red wrap</li><li>perf combo</li><li>Barracuda Red wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K2690-121,K2690-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/9InctvqwZzHwTUlckoRY,1,,FALSE,Custom Design K14 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Red wrap
 perf combo
 Barracuda Red wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2696-100-ford-bronco-sport-2021-2023-k15-40,Custom Design K15 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2696-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Barracuda Yellow wings</li><li>Hyper Yellow contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K2696-100,K2696-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ulPYBEnHjJoiv3pbYIRJ,1,,FALSE,Custom Design K15 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Black wrap
 perf combo
 Barracuda Yellow wings
 Hyper Yellow contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2696-242-ford-bronco-sport-2021-2023-k16-41,Custom Design K16 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2696-242</strong></p><ul><li>Hyper Yellow wrap</li><li>Black combo</li><li>perf combo</li><li>Carbon Shadow Vinyl wings</li><li>Black contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K2696-242,K2696-242,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/eOfJHxEHt2bv6j1G4MVT,1,,FALSE,Custom Design K16 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Hyper Yellow wrap
 Black combo
 perf combo
 Carbon Shadow Vinyl wings
 Black contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2697-100-ford-bronco-sport-2021-2023-k17-42,Custom Design K17 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2697-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Outlaw Black wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K2697-100,K2697-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/WltRnpn3iz9XFAkwLNzF,1,,FALSE,Custom Design K17 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Black wrap
 perf combo
 Outlaw Black wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2698-100-ford-bronco-sport-2021-2023-k18-43,Custom Design K18 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K2698-100</strong></p><ul><li>Black wrap</li><li>Dark Slate Suedezkin combo</li><li>perf combo</li><li>Dark Slate Suedezkin wings</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K2698-100,K2698-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/0x7hGlEEZOZeloHt8LM8,1,,FALSE,Custom Design K18 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Black wrap
 Dark Slate Suedezkin combo
 perf combo
 Dark Slate Suedezkin wings
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k3114-284-ford-bronco-sport-2021-2023-k19-44,Custom Design K19 for Ford Bronco Sport Base-Big Bend 2021 - 2023,<p><strong>Design Number: K3114-284</strong></p><ul><li>Atlantic wrap</li><li>Lunar Grey wings</li><li>Tekstitch Diamond inserts</li><li>Tek Color Lunar Grey</li><li>Lunar Grey contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,Bronco Sport,Trim,Base-Big Bend K3114-284,K3114-284,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/UHUooJcVfcyBf34HqCoV,1,,FALSE,Custom Design K19 for Ford Bronco Sport Base-Big Bend 2021 - 2023,"Atlantic wrap
 Lunar Grey wings
 Tekstitch Diamond inserts
 Tek Color Lunar Grey
 Lunar Grey contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f1395-100-ford-f-150-2021-2025-f1-45,Factory Design F1 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: F1395-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Stone contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT F1395-100,F1395-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/8X0fxtYeu2dCg1Ofd721,1,,FALSE,Factory Design F1 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Stone contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f1400-100-ford-f-150-2021-2025-f2-46,Factory Design F2 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: F1400-100</strong></p><ul><li>Black wrap</li><li>Lunar Gray face</li><li>perf combo</li><li>Stone contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT F1400-100,F1400-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/La1GGsujfQvz4nIQ684S,1,,FALSE,Factory Design F2 for Ford F-150 XLT 2021-2025,"Black wrap
 Lunar Gray face
 perf combo
 Stone contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
f1398-100-ford-f-150-2021-2025-f3-47,Factory Design F3 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: F1398-100</strong></p><ul><li>Black wrap</li><li>Bisque face</li><li>perf combo</li><li>Stone contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT F1398-100,F1398-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/pl3XTtqqBx5IaNuqE5YR,1,,FALSE,Factory Design F3 for Ford F-150 XLT 2021-2025,"Black wrap
 Bisque face
 perf combo
 Stone contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2647-100-ford-f-150-2021-2025-k1-48,Custom Design K1 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2647-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2647-100,K2647-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/f58cCL9qm0h8TIGIu8d3,1,,FALSE,Custom Design K1 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2648-100-ford-f-150-2021-2025-k2-49,Custom Design K2 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2648-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Raven Suedezkin wings</li><li>Red piping</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2648-100,K2648-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/fLe5eqIsatJ9vHLH5HEj,1,,FALSE,Custom Design K2 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Raven Suedezkin wings
 Red piping
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2649-100-ford-f-150-2021-2025-k3-50,Custom Design K3 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2649-100</strong></p><ul><li>Black wrap</li><li>Lunar Gray body & wings</li><li>perf body</li><li>Red piping</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2649-100,K2649-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/gKfIXWKLKWsnldrxGq89,1,,FALSE,Custom Design K3 for Ford F-150 XLT 2021-2025,"Black wrap
 Lunar Gray body & wings
 perf body
 Red piping
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2650-100-ford-f-150-2021-2025-k4-51,Custom Design K4 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2650-100</strong></p><ul><li>Black wrap</li><li>Medium Red centers</li><li>perf body</li><li>Raven Suedezkin wings</li><li>Med Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2650-100,K2650-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/wdOUNu7ExIjd4MRtC1ZR,1,,FALSE,Custom Design K4 for Ford F-150 XLT 2021-2025,"Black wrap
 Medium Red centers
 perf body
 Raven Suedezkin wings
 Med Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2651-100-ford-f-150-2021-2025-k5-52,Custom Design K5 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2651-100</strong></p><ul><li>Black wrap</li><li>Mahogany faces</li><li>perf body</li><li>Black wings</li><li>Stone contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2651-100,K2651-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/WMhIfloJ2gOEEVFTCXbg,1,,FALSE,Custom Design K5 for Ford F-150 XLT 2021-2025,"Black wrap
 Mahogany faces
 perf body
 Black wings
 Stone contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2650-224-ford-f-150-2021-2025-k6-53,Custom Design K6 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2650-224</strong></p><ul><li>Coffee wrap</li><li>Mahogany body & wings</li><li>perf body & wings</li><li>Mahogany piping</li><li>Mahogany contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2650-224,K2650-224,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/H3jjqHFu5sHpndtrpJaO,1,,FALSE,Custom Design K6 for Ford F-150 XLT 2021-2025,"Coffee wrap
 Mahogany body & wings
 perf body & wings
 Mahogany piping
 Mahogany contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2649-146-ford-f-150-2021-2025-k7-54,Custom Design K7 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2649-146</strong></p><ul><li>Blue wrap</li><li>Lunar Gray combo</li><li>perf combo</li><li>Lunar Gray perf wings</li><li>Lunar Gray contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2649-146,K2649-146,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/pdhKIQqFCdnAc2ySGNoF,1,,FALSE,Custom Design K7 for Ford F-150 XLT 2021-2025,"Blue wrap
 Lunar Gray combo
 perf combo
 Lunar Gray perf wings
 Lunar Gray contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2669-100-ford-f-150-2021-2025-k8-55,Custom Design K8 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2669-100</strong></p><ul><li>Black wrap</li><li>Pacific center</li><li>perf insert</li><li>Pacific perf wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2669-100,K2669-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/vICqRyxMeKAP8nOcxNt7,1,,FALSE,Custom Design K8 for Ford F-150 XLT 2021-2025,"Black wrap
 Pacific center
 perf insert
 Pacific perf wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2670-100-ford-f-150-2021-2025-k9-56,Custom Design K9 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2670-100</strong></p><ul><li>Black wrap</li><li>Barracuda Blue combo</li><li>Barracuda Blue wings</li><li>Cobalt contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2670-100,K2670-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/GnkV3kZC19hJp54FPKA1,1,,FALSE,Custom Design K9 for Ford F-150 XLT 2021-2025,"Black wrap
 Barracuda Blue combo
 Barracuda Blue wings
 Cobalt contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2671-100-ford-f-150-2021-2025-k10-57,Custom Design K10 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2671-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Carbon Shadow Vinyl wings</li><li>Pearl contrast all stitch</li><li>Pearl piping</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2671-100,K2671-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/kdtypUkHfY1XkzbUnz0D,1,,FALSE,Custom Design K10 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Carbon Shadow Vinyl wings
 Pearl contrast all stitch
 Pearl piping",,,,,,,,,,,TRUE,,,TRUE,,,active
k2672-100-ford-f-150-2021-2025-k11-58,Custom Design K11 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2672-100</strong></p><ul><li>Black wrap</li><li>perf body</li><li>Pearl perf wings</li><li>Pearl contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2672-100,K2672-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/7E5Tso5vM0x5wQD0oyT5,1,,FALSE,Custom Design K11 for Ford F-150 XLT 2021-2025,"Black wrap
 perf body
 Pearl perf wings
 Pearl contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2673-100-ford-f-150-2021-2025-k12-59,Custom Design K12 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2673-100</strong></p><ul><li>Black wrap</li><li>Alabaster combo</li><li>perf combo</li><li>perf wings</li><li>Alabaster contrast all stitch</li><li>Alabaster piping</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2673-100,K2673-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Ljb5qpUFU3WW5ffHoNTG,1,,FALSE,Custom Design K12 for Ford F-150 XLT 2021-2025,"Black wrap
 Alabaster combo
 perf combo
 perf wings
 Alabaster contrast all stitch
 Alabaster piping",,,,,,,,,,,TRUE,,,TRUE,,,active
k2674-100-ford-f-150-2021-2025-k13-60,Custom Design K13 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2674-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Everglades wings</li><li>Remington Green contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2674-100,K2674-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/HwWeBmY0dFTsXkJPXEHh,1,,FALSE,Custom Design K13 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Everglades wings
 Remington Green contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2674-100-ford-f-150-2021-2025-k13-61,Custom Design K13 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2674-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Everglades wings</li><li>Remington Green contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2674-100,K2674-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/HwWeBmY0dFTsXkJPXEHh,1,,FALSE,Custom Design K13 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Everglades wings
 Remington Green contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2675-100-ford-f-150-2021-2025-k15-62,Custom Design K15 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2675-100</strong></p><ul><li>Black wrap</li><li>Barracuda Flint combo</li><li>Dark Slate Suedezkin wings</li><li>Silver contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2675-100,K2675-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/GKxz2zDoZu7mu2Piattj,1,,FALSE,Custom Design K15 for Ford F-150 XLT 2021-2025,"Black wrap
 Barracuda Flint combo
 Dark Slate Suedezkin wings
 Silver contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2675-121-ford-f-150-2021-2025-k16-63,Custom Design K16 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2675-121</strong></p><ul><li>Red wrap</li><li>Black faces</li><li>perf combo</li><li>Red contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2675-121,K2675-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/xBaC1vtkXnOHlxYcpSoO,1,,FALSE,Custom Design K16 for Ford F-150 XLT 2021-2025,"Red wrap
 Black faces
 perf combo
 Red contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2747-100-ford-f-150-2021-2025-k17-64,Custom Design K17 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2747-100</strong></p><ul><li>Black wrap</li><li>perf combo</li><li>Red contrast all stitch</li><li>TekStitch Double Diamond Wings</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2747-100,K2747-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/AzwY8CBnGuLGsE0h8IWa,1,,FALSE,Custom Design K17 for Ford F-150 XLT 2021-2025,"Black wrap
 perf combo
 Red contrast all stitch
 TekStitch Double Diamond Wings",,,,,,,,,,,TRUE,,,TRUE,,,active
k3968-100-ford-f-150-2021-2025-65,Custom Design (Ford F-150 Lightning) for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K3968-100</strong></p><ul><li>Black wrap</li><li>Bahama wings</li><li>ElektriTek perf insert</li><li>Tek Color Bahama</li><li>Bahama contrast all stitch</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K3968-100,K3968-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/4GXhqSH6cUNWMZLjIbnC,1,,FALSE,Custom Design (Ford F-150 Lightning) for Ford F-150 XLT 2021-2025,"Black wrap
 Bahama wings
 ElektriTek perf insert
 Tek Color Bahama
 Bahama contrast all stitch",,,,,,,,,,,TRUE,,,TRUE,,,active
k2747-222-ford-f-150-2021-2025-k18-66,Custom Design K18 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2747-222</strong></p><ul><li>Mahogany wrap</li><li>Black body</li><li>perf body</li><li>Black contrast all stitch</li><li>TekStitch Diamond Insert</li><li>Tek Color Black</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2747-222,K2747-222,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/vG3ClAIgagL5T6IzuQpm,1,,FALSE,Custom Design K18 for Ford F-150 XLT 2021-2025,"Mahogany wrap
 Black body
 perf body
 Black contrast all stitch
 TekStitch Diamond Insert
 Tek Color Black",,,,,,,,,,,TRUE,,,TRUE,,,active
k2748-100-ford-f-150-2021-2025-k19-67,Custom Design K19 for Ford F-150 XLT 2021-2025,"<p><strong>Design Number: K2748-100</strong></p><ul><li>Black wrap,</li><li>Lunar Grey center</li><li>perf insert</li><li>Lunar Grey perf wings</li><li>Lunar Grey contrast all stitch,</li><li>TekStitch Diamond Insert</li><li>Tek Color Lunar Grey</li></ul>",,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2748-100,K2748-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/Gp0rH7xl3B2n6hQazzGg,1,,FALSE,Custom Design K19 for Ford F-150 XLT 2021-2025,"Black wrap,
 Lunar Grey center
 perf insert
 Lunar Grey perf wings
 Lunar Grey contrast all stitch, 
TekStitch Diamond Insert 
Tek Color Lunar Grey",,,,,,,,,,,TRUE,,,TRUE,,,active
k3053-100-ford-f-150-2021-2025-k21-68,Custom Design K21 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K3053-100</strong></p><ul><li>Black wrap</li><li>Bermuda wings</li><li>Bermuda contrast all stitch</li><li>TekStitch Double Hex Insert</li><li>Tek Color Bermuda</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K3053-100,K3053-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/01Wgcf7RFJshohxpECwf,1,,FALSE,Custom Design K21 for Ford F-150 XLT 2021-2025,"Black wrap
 Bermuda wings
 Bermuda contrast all stitch
 TekStitch Double Hex Insert
 Tek Color Bermuda",,,,,,,,,,,TRUE,,,TRUE,,,active
k3053-222-ford-f-150-2021-2025-k22-69,Custom Design K22 for Ford F-150 XLT 2021-2025,"<p><strong>Design Number: K3053-222</strong></p><ul><li>Mahogany wrap</li><li>Silver contrast all stitch,</li><li>TekStitch Double Hex Insert</li><li>TekColor Silver</li></ul>",,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K3053-222,K3053-222,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/3dE8mpcI6InTdtLa93Wi,1,,FALSE,Custom Design K22 for Ford F-150 XLT 2021-2025,"Mahogany wrap
 Silver contrast all stitch, 
TekStitch Double Hex Insert 
TekColor Silver",,,,,,,,,,,TRUE,,,TRUE,,,active
k3053-121-ford-f-150-2021-2025-k23-70,Custom Design K23 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K3053-121</strong></p><ul><li>Red wrap</li><li>Raven Suedezkin insert</li><li>Raven Suedezkin wings</li><li>Black contrast all stitch</li><li>TekStitch Double Hex Insert</li><li>Tek Color Red</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K3053-121,K3053-121,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/4uSYCfpPSh1LGljnxlM1,1,,FALSE,Custom Design K23 for Ford F-150 XLT 2021-2025,"Red wrap
 Raven Suedezkin insert
 Raven Suedezkin wings
 Black contrast all stitch
 TekStitch Double Hex Insert
 Tek Color Red",,,,,,,,,,,TRUE,,,TRUE,,,active
k2874-100-ford-f-150-2021-2025-k24-71,Custom Design K24 for Ford F-150 XLT 2021-2025,<p><strong>Design Number: K2874-100</strong></p><ul><li>Black wrap</li><li>Lunar Grey body</li><li>Lunar Grey contrast all stitch</li><li>Tek Perf US FLAG inserts</li></ul>,,,,,FALSE,Make,Ford,Model,F-150,Trim,XLT K2874-100,K2874-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/cJhwx1pigSMi3gSbjbst,1,,FALSE,Custom Design K24 for Ford F-150 XLT 2021-2025,"Black wrap
 Lunar Grey body
 Lunar Grey contrast all stitch
 Tek Perf US FLAG inserts",,,,,,,,,,,TRUE,,,TRUE,,,active
f1326-100-ford-ranger-2019-2023-f1-72,Factory Design F1 for Ford Ranger XLT 2019-2023,<p><strong>Design Number: F1326-100</strong></p><ul><li>Black wrap</li><li>Lt. Grey contrast all</li><li>stitch no insert</li></ul>,,,,,FALSE,Make,Ford,Model,Ranger,Trim,XLT F1326-100,F1326-100,,,,deny,manual,1895.0,,TRUE,TRUE,,https://services.leadconnectorhq.com/documents/download/ryLKn9K9MROhAZlpBR4f,1,,FALSE,Factory Design F1 for Ford Ranger XLT 2019-2023,"Black wrap
 Lt. Grey contrast all 
stitch no insert",,,,,,,,,,,TRUE,,,TRUE,,,active
