Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
f123-100-volvo-xc40-2023-f1-7692,Factory Design F1 for Volvo XC40 2023,"<p><strong>Design Number: F123-100</strong></p><p>Black wrap, Black stitching</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-100,F123-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670d6293b6f5315e578.jpeg,1,,False,Factory Design F1 for Volvo XC40 2023,"Black wrap, Black stitching",,,,,,,,,,,True,,,True,,,active
f123-105-volvo-xc40-2023-f2-7693,Factory Design F2 for Volvo XC40 2023,<p><strong>Design Number: F123-105</strong></p><p>Dark Gray</p>,,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-105,F123-105,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5780224f50c2.jpeg,1,,False,Factory Design F2 for Volvo XC40 2023,Dark Gray,,,,,,,,,,,True,,,True,,,active
f123-104-volvo-xc40-2023-f3-7694,Factory Design F3 for Volvo XC40 2023,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-104,F123-104,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab700a8840adb03.jpeg,1,,False,Factory Design F3 for Volvo XC40 2023,Tan/Beige,,,,,,,,,,,True,,,True,,,active
k3643-222-volvo-xc40-2023-k1-7695,Custom Design K1 for Volvo XC40 2023,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3643-222,K3643-222,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115887ad5fe31.jpeg,1,,False,Custom Design K1 for Volvo XC40 2023,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3650-120-volvo-xc40-2023-k2-7696,Custom Design K2 for Volvo XC40 2023,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3650-120,K3650-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6709ab175d446bef1f6.jpeg,1,,False,Custom Design K2 for Volvo XC40 2023,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3649-121-volvo-xc40-2023-k3-7697,Custom Design K3 for Volvo XC40 2023,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3649-121,K3649-121,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670f2a4d3182863723f.jpeg,1,,False,Custom Design K3 for Volvo XC40 2023,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3761-100-volvo-xc40-2023-k4-7698,Custom Design K4 for Volvo XC40 2023,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3761-100,K3761-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de57daec4f50b7.jpeg,1,,False,Custom Design K4 for Volvo XC40 2023,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,True,,,True,,,active
k3649-120-volvo-xc40-2023-k5-7699,Custom Design K5 for Volvo XC40 2023,"<p><strong>Design Number: K3649-120</strong></p><p>Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3649-120,K3649-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab70073eb0adb04.jpeg,1,,False,Custom Design K5 for Volvo XC40 2023,"Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal",,,,,,,,,,,True,,,True,,,active
k3643-103-volvo-xc40-2023-k6-7700,Custom Design K6 for Volvo XC40 2023,"<p><strong>Design Number: K3643-103</strong></p><p>Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3643-103,K3643-103,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6706cca5bca84587e70.jpeg,1,,False,Custom Design K6 for Volvo XC40 2023,"Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall",,,,,,,,,,,True,,,True,,,active
k3763-100-volvo-xc40-2023-k7-7701,Custom Design K7 for Volvo XC40 2023,"<p><strong>Design Number: K3763-100</strong></p><p>Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3763-100,K3763-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115422dd5fe30.jpeg,1,,False,Custom Design K7 for Volvo XC40 2023,"Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113",,,,,,,,,,,True,,,True,,,active
k3762-100-volvo-xc40-2023-k8-7702,Custom Design K8 for Volvo XC40 2023,"<p><strong>Design Number: K3762-100</strong></p><p>Black Wrap, Barracuda Red Body, Red Wings, Red csall -</p>",,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3762-100,K3762-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5740544f50b6.jpeg,1,,False,Custom Design K8 for Volvo XC40 2023,"Black Wrap, Barracuda Red Body, Red Wings, Red csall -",,,,,,,,,,,True,,,True,,,active
l2323-100-volvo-xc40-2023-k9-7703,Custom Design K9 for Volvo XC40 2023,<p><strong>Design Number: L2323-100</strong></p><p>Salsa Wrap Black Piping</p>,,,,,False,Make,Volvo,Model,XC40,Trim,DON'T KNOW/DON'T SEE MY OPTIONS L2323-100,L2323-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670cbc8a8378c4c05ff.jpeg,1,,False,Custom Design K9 for Volvo XC40 2023,Salsa Wrap Black Piping,,,,,,,,,,,True,,,True,,,active
f123-100-volvo-xc60-2023-f1-7704,Factory Design F1 for Volvo XC60 2023,"<p><strong>Design Number: F123-100</strong></p><p>Black wrap, Black stitching</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-100,F123-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670d6293b6f5315e578.jpeg,1,,False,Factory Design F1 for Volvo XC60 2023,"Black wrap, Black stitching",,,,,,,,,,,True,,,True,,,active
f123-105-volvo-xc60-2023-f2-7705,Factory Design F2 for Volvo XC60 2023,<p><strong>Design Number: F123-105</strong></p><p>Dark Gray</p>,,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-105,F123-105,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5780224f50c2.jpeg,1,,False,Factory Design F2 for Volvo XC60 2023,Dark Gray,,,,,,,,,,,True,,,True,,,active
f123-104-volvo-xc60-2023-f3-7706,Factory Design F3 for Volvo XC60 2023,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-104,F123-104,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab700a8840adb03.jpeg,1,,False,Factory Design F3 for Volvo XC60 2023,Tan/Beige,,,,,,,,,,,True,,,True,,,active
k3643-222-volvo-xc60-2023-k1-7707,Custom Design K1 for Volvo XC60 2023,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3643-222,K3643-222,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115887ad5fe31.jpeg,1,,False,Custom Design K1 for Volvo XC60 2023,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3650-120-volvo-xc60-2023-k2-7708,Custom Design K2 for Volvo XC60 2023,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3650-120,K3650-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6709ab175d446bef1f6.jpeg,1,,False,Custom Design K2 for Volvo XC60 2023,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3649-121-volvo-xc60-2023-k3-7709,Custom Design K3 for Volvo XC60 2023,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3649-121,K3649-121,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670f2a4d3182863723f.jpeg,1,,False,Custom Design K3 for Volvo XC60 2023,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3761-100-volvo-xc60-2023-k4-7710,Custom Design K4 for Volvo XC60 2023,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3761-100,K3761-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de57daec4f50b7.jpeg,1,,False,Custom Design K4 for Volvo XC60 2023,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,True,,,True,,,active
k3649-120-volvo-xc60-2023-k5-7711,Custom Design K5 for Volvo XC60 2023,"<p><strong>Design Number: K3649-120</strong></p><p>Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3649-120,K3649-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab70073eb0adb04.jpeg,1,,False,Custom Design K5 for Volvo XC60 2023,"Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal",,,,,,,,,,,True,,,True,,,active
k3643-103-volvo-xc60-2023-k6-7712,Custom Design K6 for Volvo XC60 2023,"<p><strong>Design Number: K3643-103</strong></p><p>Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3643-103,K3643-103,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6706cca5bca84587e70.jpeg,1,,False,Custom Design K6 for Volvo XC60 2023,"Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall",,,,,,,,,,,True,,,True,,,active
k3763-100-volvo-xc60-2023-k7-7713,Custom Design K7 for Volvo XC60 2023,"<p><strong>Design Number: K3763-100</strong></p><p>Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3763-100,K3763-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115422dd5fe30.jpeg,1,,False,Custom Design K7 for Volvo XC60 2023,"Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113",,,,,,,,,,,True,,,True,,,active
k3762-100-volvo-xc60-2023-k8-7714,Custom Design K8 for Volvo XC60 2023,"<p><strong>Design Number: K3762-100</strong></p><p>Black Wrap, Barracuda Red Body, Red Wings, Red csall -</p>",,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3762-100,K3762-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5740544f50b6.jpeg,1,,False,Custom Design K8 for Volvo XC60 2023,"Black Wrap, Barracuda Red Body, Red Wings, Red csall -",,,,,,,,,,,True,,,True,,,active
l2323-100-volvo-xc60-2023-k9-7715,Custom Design K9 for Volvo XC60 2023,<p><strong>Design Number: L2323-100</strong></p><p>Salsa Wrap Black Piping</p>,,,,,False,Make,Volvo,Model,XC60,Trim,DON'T KNOW/DON'T SEE MY OPTIONS L2323-100,L2323-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670cbc8a8378c4c05ff.jpeg,1,,False,Custom Design K9 for Volvo XC60 2023,Salsa Wrap Black Piping,,,,,,,,,,,True,,,True,,,active
f123-100-acura-anarchy-2022-f1-7716,Factory Design F1 for Acura Anarchy 2022,"<p><strong>Design Number: F123-100</strong></p><p>Black wrap, Black stitching</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-100,F123-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670d6293b6f5315e578.jpeg,1,,False,Factory Design F1 for Acura Anarchy 2022,"Black wrap, Black stitching",,,,,,,,,,,True,,,True,,,active
f123-105-acura-anarchy-2022-f2-7717,Factory Design F2 for Acura Anarchy 2022,<p><strong>Design Number: F123-105</strong></p><p>Dark Gray</p>,,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-105,F123-105,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5780224f50c2.jpeg,1,,False,Factory Design F2 for Acura Anarchy 2022,Dark Gray,,,,,,,,,,,True,,,True,,,active
f123-104-acura-anarchy-2022-f3-7718,Factory Design F3 for Acura Anarchy 2022,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS F123-104,F123-104,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab700a8840adb03.jpeg,1,,False,Factory Design F3 for Acura Anarchy 2022,Tan/Beige,,,,,,,,,,,True,,,True,,,active
k3643-222-acura-anarchy-2022-k1-7719,Custom Design K1 for Acura Anarchy 2022,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3643-222,K3643-222,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115887ad5fe31.jpeg,1,,False,Custom Design K1 for Acura Anarchy 2022,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3650-120-acura-anarchy-2022-k2-7720,Custom Design K2 for Acura Anarchy 2022,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3650-120,K3650-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6709ab175d446bef1f6.jpeg,1,,False,Custom Design K2 for Acura Anarchy 2022,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3649-121-acura-anarchy-2022-k3-7721,Custom Design K3 for Acura Anarchy 2022,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3649-121,K3649-121,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670f2a4d3182863723f.jpeg,1,,False,Custom Design K3 for Acura Anarchy 2022,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3761-100-acura-anarchy-2022-k4-7722,Custom Design K4 for Acura Anarchy 2022,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3761-100,K3761-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de57daec4f50b7.jpeg,1,,False,Custom Design K4 for Acura Anarchy 2022,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,True,,,True,,,active
k3649-120-acura-anarchy-2022-k5-7723,Custom Design K5 for Acura Anarchy 2022,"<p><strong>Design Number: K3649-120</strong></p><p>Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3649-120,K3649-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab70073eb0adb04.jpeg,1,,False,Custom Design K5 for Acura Anarchy 2022,"Pearl Wrap, Black face, Perf Combo, Pearl Stitch csal",,,,,,,,,,,True,,,True,,,active
k3643-103-acura-anarchy-2022-k6-7724,Custom Design K6 for Acura Anarchy 2022,"<p><strong>Design Number: K3643-103</strong></p><p>Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3643-103,K3643-103,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6706cca5bca84587e70.jpeg,1,,False,Custom Design K6 for Acura Anarchy 2022,"Lt Gray Wrap, Raven Suedeskin Combo, Perf Combo, Silver csall",,,,,,,,,,,True,,,True,,,active
k3763-100-acura-anarchy-2022-k7-7725,Custom Design K7 for Acura Anarchy 2022,"<p><strong>Design Number: K3763-100</strong></p><p>Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3763-100,K3763-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115422dd5fe30.jpeg,1,,False,Custom Design K7 for Acura Anarchy 2022,"Black Wrap, Lt gray Face, Perf Inserts, Black csall, Logo RX7 Cloud 4113",,,,,,,,,,,True,,,True,,,active
k3762-100-acura-anarchy-2022-k8-7726,Custom Design K8 for Acura Anarchy 2022,"<p><strong>Design Number: K3762-100</strong></p><p>Black Wrap, Barracuda Red Body, Red Wings, Red csall -</p>",,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS K3762-100,K3762-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5740544f50b6.jpeg,1,,False,Custom Design K8 for Acura Anarchy 2022,"Black Wrap, Barracuda Red Body, Red Wings, Red csall -",,,,,,,,,,,True,,,True,,,active
l2323-100-acura-anarchy-2022-k9-7727,Custom Design K9 for Acura Anarchy 2022,<p><strong>Design Number: L2323-100</strong></p><p>Salsa Wrap Black Piping</p>,,,,,False,Make,Acura,Model,Anarchy,Trim,DON'T KNOW/DON'T SEE MY OPTIONS L2323-100,L2323-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670cbc8a8378c4c05ff.jpeg,1,,False,Custom Design K9 for Acura Anarchy 2022,Salsa Wrap Black Piping,,,,,,,,,,,True,,,True,,,active
f123-100-ford-transit-connect-2022-f1-7728,Factory Design F1 for Ford Transit Connect XLT 2022,"<p><strong>Design Number: F123-100</strong></p><p>Black wrap, Black stitching</p>",,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT F123-100,F123-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670d6293b6f5315e578.jpeg,1,,False,Factory Design F1 for Ford Transit Connect XLT 2022,"Black wrap, Black stitching",,,,,,,,,,,True,,,True,,,active
f123-105-ford-transit-connect-2022-f2-7729,Factory Design F2 for Ford Transit Connect XLT 2022,<p><strong>Design Number: F123-105</strong></p><p>Dark Gray</p>,,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT F123-105,F123-105,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de5780224f50c2.jpeg,1,,False,Factory Design F2 for Ford Transit Connect XLT 2022,Dark Gray,,,,,,,,,,,True,,,True,,,active
f123-104-ford-transit-connect-2022-f3-7730,Factory Design F3 for Ford Transit Connect XLT 2022,<p><strong>Design Number: F123-104</strong></p><p>Tan/Beige</p>,,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT F123-104,F123-104,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670fab700a8840adb03.jpeg,1,,False,Factory Design F3 for Ford Transit Connect XLT 2022,Tan/Beige,,,,,,,,,,,True,,,True,,,active
k3643-222-ford-transit-connect-2022-k1-7731,Custom Design K1 for Ford Transit Connect XLT 2022,"<p><strong>Design Number: K3643-222</strong></p><p>Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts</p>",,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT K3643-222,K3643-222,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670814115887ad5fe31.jpeg,1,,False,Custom Design K1 for Ford Transit Connect XLT 2022,"Mahogany Wrap, Mayan Gold csall, Mayan Gold Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3650-120-ford-transit-connect-2022-k2-7732,Custom Design K2 for Ford Transit Connect XLT 2022,"<p><strong>Design Number: K3650-120</strong></p><p>Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts</p>",,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT K3650-120,K3650-120,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf6709ab175d446bef1f6.jpeg,1,,False,Custom Design K2 for Ford Transit Connect XLT 2022,"Pearl Wrap, Black face, Pearl Stitch csall, Pearl Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3649-121-ford-transit-connect-2022-k3-7733,Custom Design K3 for Ford Transit Connect XLT 2022,"<p><strong>Design Number: K3649-121</strong></p><p>Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts</p>",,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT K3649-121,K3649-121,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf670f2a4d3182863723f.jpeg,1,,False,Custom Design K3 for Ford Transit Connect XLT 2022,"Red Wrap, Carbon Shadow wings, Black csall, Black Tekstitch Diamond inserts",,,,,,,,,,,True,,,True,,,active
k3761-100-ford-transit-connect-2022-k4-7734,Custom Design K4 for Ford Transit Connect XLT 2022,"<p><strong>Design Number: K3761-100</strong></p><p>Black Wrap, Lunar Gray Center, Lunar Gray csall</p>",,,,,False,Make,Ford,Model,Transit Connect,Trim,XLT K3761-100,K3761-100,,,,deny,manual,1895.0,,True,True,,https://storage.googleapis.com/msgsndr/dC0ujeVga1kZlZsLqjZz/media/68daf67059de57daec4f50b7.jpeg,1,,False,Custom Design K4 for Ford Transit Connect XLT 2022,"Black Wrap, Lunar Gray Center, Lunar Gray csall",,,,,,,,,,,True,,,True,,,active
